energy_eV,Re_epsilon,Im_epsilon
2.540000000000000036e+00,2.807176638695304405e+01,-3.755658149093047543e-02
2.550000000000000266e+00,2.836340081907422572e+01,1.743521367804441030e-02
2.560000000000000053e+00,2.865040221643870311e+01,6.482031917933303578e-02
2.569999999999999840e+00,2.893625424405832902e+01,9.816606071806011080e-02
2.580000000000000071e+00,2.922680826619521355e+01,1.116806217227566123e-01
2.589999999999999858e+00,2.953016165964688255e+01,1.009378132620334517e-01
2.600000000000000089e+00,2.985632242387639934e+01,6.356872558069225077e-02
2.609999999999999876e+00,3.021667264162734412e+01,-1.428411011262335501e-04
2.620000000000000107e+00,3.062326215687363984e+01,-8.681901575237285784e-02
2.629999999999999893e+00,3.108798048368746336e+01,-1.897475114270512353e-01
2.640000000000000124e+00,3.162166773940138498e+01,-2.988735483323882725e-01
2.649999999999999911e+00,3.223323293770251752e+01,-4.010361846386869544e-01
2.660000000000000142e+00,3.292884939278615519e+01,-4.804404195275717715e-01
2.669999999999999929e+00,3.371129197328001936e+01,-5.193359728946084219e-01
2.680000000000000160e+00,3.457946984074460772e+01,-4.988555025258861186e-01
2.689999999999999947e+00,3.552819207102405841e+01,-3.999510137713460645e-01
2.700000000000000178e+00,3.654818368882392576e+01,-2.043587975203896567e-01
2.709999999999999964e+00,3.762634805129277993e+01,1.044786838669977957e-01
2.720000000000000195e+00,3.874625031803790876e+01,5.406006813431383229e-01
2.729999999999999982e+00,3.988877807053321334e+01,1.114881306829152097e+00
2.740000000000000213e+00,4.103292090500938372e+01,1.834586921143222416e+00
2.750000000000000000e+00,4.215660251067030373e+01,2.703156582618432058e+00
2.760000000000000231e+00,4.323749726266274251e+01,3.720202636648200833e+00
2.770000000000000018e+00,4.425376891125613810e+01,4.881707470543889649e+00
2.780000000000000249e+00,4.518468100019339317e+01,6.180374329967202485e+00
2.790000000000000036e+00,4.601104595876377346e+01,7.606076874642255348e+00
2.800000000000000266e+00,4.671550055038477467e+01,9.146345344794641008e+00
2.810000000000000053e+00,4.728261727410772863e+01,1.078682766506310742e+01
2.819999999999999840e+00,4.769888196159121918e+01,1.251167161384749349e+01
2.830000000000000071e+00,4.795258481015773810e+01,1.430378861773065680e+01
2.839999999999999858e+00,4.803368338078379196e+01,1.614497932549018699e+01
2.850000000000000089e+00,4.793370015743578705e+01,1.801592378389122118e+01
2.859999999999999876e+00,4.764571333422512822e+01,1.989606226327074268e+01
2.870000000000000107e+00,4.716448763968011804e+01,2.176341387692429308e+01
2.879999999999999893e+00,4.648677316940229787e+01,2.359439652207680282e+01
2.890000000000000124e+00,4.561177614076404296e+01,2.536372114411478051e+01
2.899999999999999911e+00,4.454177863386460956e+01,2.704443432743636677e+01
2.910000000000000142e+00,4.328285761218990046e+01,2.860817501418835462e+01
2.919999999999999929e+00,4.184562985863044560e+01,3.002569396351407249e+01
2.930000000000000160e+00,4.024593180787536539e+01,3.126765958062506812e+01
2.939999999999999947e+00,3.850533404402080606e+01,3.230574306090776560e+01
2.950000000000000178e+00,3.665139117627175835e+01,3.311394223792603952e+01
2.959999999999999964e+00,3.471753968046186856e+01,3.367007040960925934e+01
2.970000000000000195e+00,3.274257880605476601e+01,3.395730723473410961e+01
2.979999999999999982e+00,3.076970140700488798e+01,3.396568686869385800e+01
2.990000000000000213e+00,2.884508015221049604e+01,3.369338666684081574e+01
3.000000000000000000e+00,2.701605676382887822e+01,3.314768004028805848e+01
3.010000000000000231e+00,2.532902391252727980e+01,3.234543036983559716e+01
3.020000000000000018e+00,2.382712713577516439e+01,3.131302903899411305e+01
3.030000000000000249e+00,2.254794375569570164e+01,3.008571817092410328e+01
3.040000000000000036e+00,2.152131389891965085e+01,2.870628492064665949e+01
3.050000000000000266e+00,2.076750287073308243e+01,2.722316558681676568e+01
3.060000000000000053e+00,2.029586295784199734e+01,2.568805008806008772e+01
3.070000000000000284e+00,2.010413619402099883e+01,2.415312589919826181e+01
3.080000000000000071e+00,2.017849906640439528e+01,2.266814085083310459e+01
3.089999999999999858e+00,2.049439823049365472e+01,2.127749224864891531e+01
3.100000000000000089e+00,2.101816683558281795e+01,2.001756243316262029e+01
3.109999999999999876e+00,2.170934867580107763e+01,1.891451623677677318e+01
3.120000000000000107e+00,2.252359717432804587e+01,1.798275327296970616e+01
3.129999999999999893e+00,2.341596331096872063e+01,1.722416858885331337e+01
3.140000000000000124e+00,2.434434573542890945e+01,1.662832137602028126e+01
3.149999999999999911e+00,2.527285135767079183e+01,1.617354692212440526e+01
3.160000000000000142e+00,2.617480837132258031e+01,1.582897657826604387e+01
3.169999999999999929e+00,2.703518719489930433e+01,1.555735964304200181e+01
