time_fs,alpha,Q_ELF,Jz,Ac_ext_z,Ac_xc_z,Exc_z
2.418884326505000182e+00,1.999999999710353193e-01,7.518597503561373629e-02,1.618210432389919937e-13,0.000000000000000000e+00,-2.939739929257068170e-11,7.540696935728592131e-14
2.438235401117040180e+00,1.999999999530407968e-01,7.518597502884906414e-02,1.568609558329240107e-13,0.000000000000000000e+00,-2.944772173098647557e-11,5.056253005673278112e-14
2.457586475729079734e+00,1.999999999501999581e-01,7.518597502778109898e-02,1.493004105200410087e-13,0.000000000000000000e+00,-2.947797395121443656e-11,2.528110253325869849e-14
2.476937550341120176e+00,1.999999999877296042e-01,7.518597504188961889e-02,7.340537000260840356e-14,0.000000000000000000e+00,-2.948983585119227777e-11,6.498089962090299028e-15
2.496288624953160173e+00,2.000000000181331172e-01,7.518597505331919839e-02,7.514838160185940025e-15,0.000000000000000000e+00,-2.949202683309293729e-11,7.798025262655388923e-16
2.515639699565200171e+00,2.000000000155507385e-01,7.518597505234841938e-02,1.799871678685109891e-14,0.000000000000000000e+00,-2.949222600512598529e-11,-6.826111981867937859e-16
2.534990774177240169e+00,2.000000000217030671e-01,7.518597505466124986e-02,1.431121368851989994e-14,0.000000000000000000e+00,-2.949036720758479232e-11,-3.943073001635683215e-15
2.554341848789280167e+00,2.000000000529550404e-01,7.518597506640981032e-02,-5.291850560342950111e-14,0.000000000000000000e+00,-2.948767272635044309e-11,-9.044710551541356210e-16
2.573692923401320165e+00,2.000000000761097130e-01,7.518597507511433353e-02,-1.025446014190909979e-13,0.000000000000000000e+00,-2.949175128111781181e-11,1.255676101382366557e-14
2.593043998013360163e+00,2.000000000791005428e-01,7.518597507623868414e-02,-9.191466670531909868e-14,0.000000000000000000e+00,-2.950821677165246368e-11,2.835561070265041167e-14
2.612395072625400161e+00,2.000000000796481048e-01,7.518597507644453337e-02,-9.448101741879189577e-14,0.000000000000000000e+00,-2.953635866962807707e-11,4.204907312804834803e-14
2.631746147237440159e+00,2.000000000908488951e-01,7.518597508065523460e-02,-1.493099906509039874e-13,0.000000000000000000e+00,-2.957698958103940815e-11,6.099753955089783262e-14
2.651097221849480157e+00,2.000000001055811660e-01,7.518597508619354053e-02,-1.713135735781180000e-13,0.000000000000000000e+00,-2.963628686010418660e-11,8.777227357806747895e-14
2.670448296461520155e+00,2.000000000962323665e-01,7.518597508267904628e-02,-1.402825489114829889e-13,0.000000000000000000e+00,-2.971703558641326425e-11,1.131652324663641280e-13
2.689799371073560152e+00,2.000000000547516588e-01,7.518597506708521450e-02,-1.528188704374269950e-13,0.000000000000000000e+00,-2.981655545847394246e-11,1.360268042863024590e-13
2.709150445685600150e+00,2.000000000282785295e-01,7.518597505713316143e-02,-2.009174900301639975e-13,0.000000000000000000e+00,-2.993621769299776721e-11,1.645796098847096307e-13
2.728501520297640148e+00,2.000000000411458201e-01,7.518597506197037539e-02,-1.932206243641259986e-13,0.000000000000000000e+00,-3.008081111634077929e-11,1.967402120947589968e-13
2.747852594909680146e+00,2.000000000335207251e-01,7.518597505910386281e-02,-1.424321152437079962e-13,0.000000000000000000e+00,-3.024936970383360753e-11,2.232051131836375344e-13
2.767203669521720144e+00,1.999999999776198856e-01,7.518597503808907567e-02,-1.218752957110219947e-13,0.000000000000000000e+00,-3.043636377775401296e-11,2.436434090490864049e-13
2.786554744133760142e+00,1.999999999420374597e-01,7.518597502471258132e-02,-1.334313398582760054e-13,0.000000000000000000e+00,-3.063940727608852268e-11,2.642611432725338018e-13
2.805905818745800140e+00,1.999999999567572406e-01,7.518597503024618267e-02,-1.156136938692480119e-13,0.000000000000000000e+00,-3.085938809174468211e-11,2.852305840078744052e-13
2.825256893357840138e+00,1.999999999635507508e-01,7.518597503280007033e-02,-4.027051727706549734e-14,0.000000000000000000e+00,-3.109362872641984858e-11,2.983321067486386563e-13
2.844607967969880136e+00,1.999999999364432401e-01,7.518597502260954135e-02,3.168394024992310127e-14,0.000000000000000000e+00,-3.133306285926438955e-11,2.982968878555045687e-13
2.863959042581920134e+00,1.999999999178062871e-01,7.518597501560335405e-02,4.288150901109950239e-14,0.000000000000000000e+00,-3.156911412444059218e-11,2.915755440410632773e-13
2.883310117193960131e+00,1.999999999374189041e-01,7.518597502297631741e-02,5.526832006134809733e-14,0.000000000000000000e+00,-3.179962151904025722e-11,2.844054738386535761e-13
2.902661191806000129e+00,1.999999999736733203e-01,7.518597503660544301e-02,1.380361813952930097e-13,0.000000000000000000e+00,-3.202212775851378726e-11,2.695624423066440588e-13
2.922012266418040127e+00,1.999999999879556178e-01,7.518597504197457870e-02,2.138405856227780077e-13,0.000000000000000000e+00,-3.222694509892421821e-11,2.403464716353760797e-13
2.941363341030080125e+00,1.999999999796188421e-01,7.518597503884054400e-02,2.060517143596050052e-13,0.000000000000000000e+00,-3.240535388892725458e-11,2.058873733629143930e-13
2.960714415642120123e+00,1.999999999925887451e-01,7.518597504371631046e-02,1.881087526694740049e-13,0.000000000000000000e+00,-3.255755069353210671e-11,1.750986690106000309e-13
2.980065490254160121e+00,2.000000000394536459e-01,7.518597506133423147e-02,2.155147574113120034e-13,0.000000000000000000e+00,-3.268523538014621930e-11,1.433445707121136963e-13
2.999416564866200119e+00,2.000000000717879756e-01,7.518597507348967479e-02,2.347646977153200176e-13,0.000000000000000000e+00,-3.278552888785077639e-11,1.068745509617127032e-13
3.018767639478240117e+00,2.000000000670292821e-01,7.518597507170073080e-02,2.138594577678150051e-13,0.000000000000000000e+00,-3.285627017650043435e-11,7.058366721488423693e-14
3.038118714090280115e+00,2.000000000673214651e-01,7.518597507181057349e-02,1.626733907846730111e-13,0.000000000000000000e+00,-3.289998671125658353e-11,4.015129070176363657e-14
3.057469788702320113e+00,2.000000000914401721e-01,7.518597508087751513e-02,9.450224469188190599e-14,0.000000000000000000e+00,-3.292301921782220643e-11,1.935424876040921007e-14
3.076820863314360111e+00,2.000000001001730476e-01,7.518597508416047237e-02,5.405192653898229777e-14,0.000000000000000000e+00,-3.293339417669093335e-11,7.666246049548935055e-15
3.096171937926400108e+00,2.000000000805398082e-01,7.518597507677973746e-02,4.664286334352219706e-14,0.000000000000000000e+00,-3.293620280759349556e-11,-5.900260429589499736e-16
