time_fs,alpha,Q_ELF,Jz,Ac_ext_z,Ac_xc_z,Exc_z
2.573692923401320165e+00,1.999997361309200916e-01,7.518587585023213393e-02,4.026241811397370087e-06,0.000000000000000000e+00,-4.684834468329995768e-05,2.957518504256317519e-06
2.593043998013360163e+00,1.999997352495649916e-01,7.518587551890443255e-02,4.185046943876639593e-06,0.000000000000000000e+00,-4.895305755018834640e-05,2.299944055487234559e-06
2.612395072625400161e+00,1.999997350170527322e-01,7.518587543149611585e-02,4.292849703808839587e-06,0.000000000000000000e+00,-5.052262386665939113e-05,1.621039527787473131e-06
2.631746147237440159e+00,1.999997354315042608e-01,7.518587558730083220e-02,4.349683854934960182e-06,0.000000000000000000e+00,-5.154324448670475722e-05,9.289662435054376520e-07
2.651097221849480157e+00,1.999997364769355301e-01,7.518587598030967989e-02,4.355779978271820368e-06,0.000000000000000000e+00,-5.200764212121595245e-05,2.318621488331498352e-07
2.670448296461520155e+00,1.999997381335262003e-01,7.518587660307160525e-02,4.311428328895879833e-06,0.000000000000000000e+00,-5.191503342273034278e-05,-4.621773800671469474e-07
2.689799371073560152e+00,1.999997404190417272e-01,7.518587746226516877e-02,4.217016711525060244e-06,0.000000000000000000e+00,-5.127109138702644315e-05,-1.145109463164312082e-06
2.709150445685600150e+00,1.999997434152144260e-01,7.518587858861600082e-02,4.073153685101530287e-06,0.000000000000000000e+00,-5.008789423464744101e-05,-1.808970000384277227e-06
2.728501520297640148e+00,1.999997471676144278e-01,7.518587999925525900e-02,3.880684152148960133e-06,0.000000000000000000e+00,-4.838384749048937422e-05,-2.445911233097331010e-06
2.747852594909680146e+00,1.999997515987344265e-01,7.518588166504565351e-02,3.640751664928539898e-06,0.000000000000000000e+00,-4.618357524838268891e-05,-3.048242541894847894e-06
2.767203669521720144e+00,1.999997566026099904e-01,7.518588354615196589e-02,3.355006599228249937e-06,0.000000000000000000e+00,-4.351777149569141854e-05,-3.608493599473902672e-06
2.786554744133760142e+00,1.999997620873020798e-01,7.518588560801157950e-02,3.025817838521200142e-06,0.000000000000000000e+00,-4.042298656184178956e-05,-4.119513476934398761e-06
2.805905818745800140e+00,1.999997678332089135e-01,7.518588776806961471e-02,2.656382084004700090e-06,0.000000000000000000e+00,-3.694132281077082815e-05,-4.574595540804603924e-06
2.825256893357840138e+00,1.999997734473812350e-01,7.518588987860472250e-02,2.250807723168609817e-06,0.000000000000000000e+00,-3.312002462287629652e-05,-4.967616158272431255e-06
2.844607967969880136e+00,1.999997785029044850e-01,7.518589177912694821e-02,1.814225404068160071e-06,0.000000000000000000e+00,-2.901095128523697265e-05,-5.293189535912939985e-06
2.863959042581920134e+00,1.999997826070303020e-01,7.518589332199045183e-02,1.352842287124709899e-06,0.000000000000000000e+00,-2.466991971560535449e-05,-5.546836700164987325e-06
2.883310117193960131e+00,1.999997853559314920e-01,7.518589435538453047e-02,8.739093925590180147e-07,0.000000000000000000e+00,-2.015591023527771116e-05,-5.725156572746029623e-06
2.902661191806000129e+00,1.999997863465751979e-01,7.518589472779710348e-02,3.855673495705880181e-07,0.000000000000000000e+00,-1.553014011440699362e-05,-5.825982093903668901e-06
2.922012266418040127e+00,1.999997852680199806e-01,7.518589432233596659e-02,-1.034078447347439982e-07,0.000000000000000000e+00,-1.085502426816769790e-05,-5.848503515041418361e-06
2.941363341030080125e+00,1.999997820003796833e-01,7.518589309393235165e-02,-5.838840250246039783e-07,0.000000000000000000e+00,-6.193054965454856748e-06,-5.793346846253088335e-06
2.960714415642120123e+00,1.999997766493140094e-01,7.518589108230690210e-02,-1.046598837113360092e-06,0.000000000000000000e+00,-1.605635174077641621e-06,-5.662612911332688005e-06
2.980065490254160121e+00,1.999997694761831424e-01,7.518588838571271804e-02,-1.482444259795509968e-06,0.000000000000000000e+00,2.848104005978223437e-06,-5.459876388414843198e-06
2.999416564866200119e+00,1.999997608486561163e-01,7.518588514236755616e-02,-1.882832480051529966e-06,0.000000000000000000e+00,7.112465292704092719e-06,-5.190133003892560170e-06
3.018767639478240117e+00,1.999997512875920369e-01,7.518588154807792634e-02,-2.240053976830510161e-06,0.000000000000000000e+00,1.113628054820837239e-05,-4.859685917539128722e-06
3.038118714090280115e+00,1.999997414486124891e-01,7.518587784931157758e-02,-2.547509390934089865e-06,0.000000000000000000e+00,1.487389531091382758e-05,-4.475985988501152547e-06
3.057469788702320113e+00,1.999997319649929328e-01,7.518587428413565921e-02,-2.799928042479410004e-06,0.000000000000000000e+00,1.828601108074790922e-05,-4.047436064012400510e-06
3.076820863314360111e+00,1.999997233452955048e-01,7.518587104373387897e-02,-2.993523573075289872e-06,0.000000000000000000e+00,2.134035843939928494e-05,-3.583165653721603121e-06
