time_fs,alpha,Q_ELF,Jz,Ac_ext_z,Ac_xc_z,Exc_z
2.631746147237440159e+00,2.000000000000000111e-01,nan,1.382268592954259939e-04,0.000000000000000000e+00,-9.111139405942433878e-02,2.968828894941641372e-03
2.651097221849480157e+00,2.000000000000000111e-01,nan,1.017356772383210065e-04,0.000000000000000000e+00,-9.347835438536214459e-02,2.949564615217607766e-03
2.670448296461520155e+00,2.000000000000000111e-01,nan,6.031878177940250003e-05,0.000000000000000000e+00,-9.583234461024789375e-02,2.936537661294563728e-03
2.689799371073560152e+00,2.000000000000000111e-01,nan,1.440489046585990061e-05,0.000000000000000000e+00,-9.817866164332499090e-02,2.930504051700758700e-03
2.709150445685600150e+00,2.000000000000000111e-01,nan,-3.535331857762169923e-05,0.000000000000000000e+00,-1.005231756088374312e-01,2.932134686175688620e-03
2.728501520297640148e+00,2.000000000000000111e-01,nan,-8.800488216170140085e-05,0.000000000000000000e+00,-1.028722455255726004e-01,2.941972765331882234e-03
2.747852594909680146e+00,2.000000000000000111e-01,nan,-1.422833965298699944e-04,0.000000000000000000e+00,-1.052325973939281789e-01,2.960383933375398263e-03
2.767203669521720144e+00,2.000000000000000111e-01,nan,-1.966608170533710098e-04,0.000000000000000000e+00,-1.076111626476630029e-01,2.987508970836785793e-03
2.786554744133760142e+00,2.000000000000000111e-01,nan,-2.494941039842460254e-04,0.000000000000000000e+00,-1.100148841305314817e-01,3.023232466952199826e-03
2.805905818745800140e+00,2.000000000000000111e-01,nan,-2.992284819928929876e-04,0.000000000000000000e+00,-1.124505079851561423e-01,3.067180492028094563e-03
2.825256893357840138e+00,2.000000000000000111e-01,nan,-3.445845566112130053e-04,0.000000000000000000e+00,-1.149243866203437242e-01,3.118750146402157752e-03
2.844607967969880136e+00,2.000000000000000111e-01,nan,-3.847084725611490019e-04,0.000000000000000000e+00,-1.174423165443717748e-01,3.177166176107810991e-03
2.863959042581920134e+00,2.000000000000000111e-01,nan,-4.192648020897019783e-04,0.000000000000000000e+00,-1.200094300727725799e-01,3.241557492492455617e-03
2.883310117193960131e+00,2.000000000000000111e-01,nan,-4.484482162083189890e-04,0.000000000000000000e+00,-1.226301524982208735e-01,3.311042069850840541e-03
2.902661191806000129e+00,2.000000000000000111e-01,nan,-4.729373668091040213e-04,0.000000000000000000e+00,-1.253082265065036949e-01,3.384808594114087354e-03
2.922012266418040127e+00,2.000000000000000111e-01,nan,-4.938074176681770322e-04,0.000000000000000000e+00,-1.280467981492416363e-01,3.462187613057811364e-03
2.941363341030080125e+00,2.000000000000000111e-01,nan,-5.123737261547910236e-04,0.000000000000000000e+00,-1.308485527936552595e-01,3.542703420258801195e-03
2.960714415642120123e+00,2.000000000000000111e-01,nan,-5.299925929639749764e-04,0.000000000000000000e+00,-1.337158813495433751e-01,3.626096684442720042e-03
2.980065490254160121e+00,2.000000000000000111e-01,nan,-5.478717556919720112e-04,0.000000000000000000e+00,-1.366510518790161610e-01,3.712315571116620028e-03
2.999416564866200119e+00,2.000000000000000111e-01,nan,-5.668971435929269541e-04,0.000000000000000000e+00,-1.396563623528406795e-01,3.801477924314511370e-03
3.018767639478240117e+00,2.000000000000000111e-01,nan,-5.874872889759470479e-04,0.000000000000000000e+00,-1.427342524739445839e-01,3.893807478679359169e-03
3.038118714090280115e+00,2.000000000000000111e-01,nan,-6.095365413869110365e-04,0.000000000000000000e+00,-1.458873566233552244e-01,3.989552877915747420e-03
3.057469788702320113e+00,2.000000000000000111e-01,nan,-6.324888175828819901e-04,0.000000000000000000e+00,-1.491184911340744101e-01,4.088908061286762596e-03
3.076820863314360111e+00,2.000000000000000111e-01,nan,-6.555157974669979966e-04,0.000000000000000000e+00,-1.524305850257598738e-01,4.191953380735732870e-03
3.096171937926400108e+00,2.000000000000000111e-01,nan,-6.777459713493010117e-04,0.000000000000000000e+00,-1.558265764226626771e-01,4.298630070308402662e-03
