time_fs,alpha,Q_ELF,Jz,Ac_ext_z,Ac_xc_z,Exc_z
2.670448296461520155e+00,1.999999861016855396e-01,7.518596982171080190e-02,4.785181488482699641e-07,1.000000000000000048e-04,-4.457677911238117953e-05,6.126059472239939912e-07
2.689799371073560152e+00,1.999999875049407738e-01,7.518597034923636679e-02,4.318170898989680180e-07,1.000000000000000048e-04,-4.503719382518759880e-05,5.397160374005124771e-07
2.709150445685600150e+00,1.999999900064241276e-01,7.518597128961869436e-02,3.889064053236919883e-07,1.000000000000000048e-04,-4.544227843013018490e-05,4.741635918126199130e-07
2.728501520297640148e+00,1.999999937048964338e-01,7.518597267998493316e-02,3.520028229073420058e-07,1.000000000000000048e-04,-4.579751551265427473e-05,4.149323623968488215e-07
2.747852594909680146e+00,1.999999955125437157e-01,7.518597335953354499e-02,3.157695617160179907e-07,1.000000000000000048e-04,-4.610767686899255429e-05,3.614516264837544057e-07
2.767203669521720144e+00,1.999999966059761436e-01,7.518597377058745812e-02,2.782083129138029852e-07,1.000000000000000048e-04,-4.637744344648292341e-05,3.139878016935624208e-07
2.786554744133760142e+00,1.999999987356518294e-01,7.518597457119617633e-02,2.441523514276850181e-07,1.000000000000000048e-04,-4.661157318598263007e-05,2.722697480176257775e-07
2.805905818745800140e+00,2.000000001303763597e-01,7.518597509551479263e-02,2.156526954291269924e-07,1.000000000000000048e-04,-4.681435805539598390e-05,2.354525677111223833e-07
2.825256893357840138e+00,1.999999980109745112e-01,7.518597429876831828e-02,1.755989818586579916e-07,1.000000000000000048e-04,-4.698969438043580058e-05,2.039857164901427483e-07
2.844607967969880136e+00,1.999999949095466190e-01,7.518597313284892947e-02,1.311602791770370038e-07,1.000000000000000048e-04,-4.714258634264730397e-05,1.794524666267822331e-07
2.863959042581920134e+00,1.999999936211288853e-01,7.518597264849420647e-02,8.826806315149030430e-08,1.000000000000000048e-04,-4.727868661684115953e-05,1.619724659065842955e-07
