# Real time calculation:
# Ac_ext: External vector potential field
# E_ext: External electric field
# Ac_tot: Total vector potential field
# E_tot: Total electric field
# Jm: Matter current density (electrons)
# 1:Time[a.u.] 2:Ac_ext_x[a.u.] 3:Ac_ext_y[a.u.] 4:Ac_ext_z[a.u.] 5:E_ext_x[a.u.] 6:E_ext_y[a.u.] 7:E_ext_z[a.u.] 8:Ac_tot_x[a.u.] 9:Ac_tot_y[a.u.] 10:Ac_tot_z[a.u.] 11:E_tot_x[a.u.] 12:E_tot_y[a.u.] 13:E_tot_z[a.u.]  14:Jm_x[a.u.] 15:Jm_y[a.u.] 16:Jm_z[a.u.]
      1.12000000 -0.000000000000000E+000 -0.000000000000000E+000 -0.140821472194171E-003 -0.000000000000000E+000 -0.000000000000000E+000  0.286148743951767E-003  0.000000000000000E+000  0.000000000000000E+000 -0.140821472194171E-003 -0.000000000000000E+000 -0.000000000000000E+000  0.286148743951767E-003   0.391815138206677E-012 -0.681166958032691E-013 -0.381152539070383E-005
      1.20000000 -0.000000000000000E+000 -0.000000000000000E+000 -0.166262981105513E-003 -0.000000000000000E+000 -0.000000000000000E+000  0.318018861391772E-003  0.000000000000000E+000  0.000000000000000E+000 -0.166262981105513E-003 -0.000000000000000E+000 -0.000000000000000E+000  0.318018861391772E-003   0.441850217669345E-012 -0.198277287078708E-013 -0.448622337424135E-005
      1.28000000 -0.000000000000000E+000 -0.000000000000000E+000 -0.194358087389993E-003 -0.000000000000000E+000 -0.000000000000000E+000  0.351188828556005E-003  0.000000000000000E+000  0.000000000000000E+000 -0.194358087389993E-003 -0.000000000000000E+000 -0.000000000000000E+000  0.351188828556005E-003   0.499245917823044E-012  0.336121182708983E-013 -0.522815858799311E-005
      1.36000000 -0.000000000000000E+000 -0.000000000000000E+000 -0.225207630884910E-003 -0.000000000000000E+000 -0.000000000000000E+000  0.385619293686459E-003  0.000000000000000E+000  0.000000000000000E+000 -0.225207630884910E-003 -0.000000000000000E+000 -0.000000000000000E+000  0.385619293686459E-003   0.560950603830380E-012  0.908514320491531E-013 -0.603946157581369E-005
      1.44000000 -0.000000000000000E+000 -0.000000000000000E+000 -0.258909197567513E-003 -0.000000000000000E+000 -0.000000000000000E+000  0.421269583532547E-003  0.000000000000000E+000  0.000000000000000E+000 -0.258909197567513E-003 -0.000000000000000E+000 -0.000000000000000E+000  0.421269583532547E-003   0.623523800528839E-012  0.149756770037394E-012 -0.692216342508833E-005
      1.52000000 -0.000000000000000E+000 -0.000000000000000E+000 -0.295557016234375E-003 -0.000000000000000E+000 -0.000000000000000E+000  0.458097733335774E-003  0.000000000000000E+000  0.000000000000000E+000 -0.295557016234375E-003 -0.000000000000000E+000 -0.000000000000000E+000  0.458097733335774E-003   0.683988408968713E-012  0.207619664200990E-012 -0.787819537538656E-005
      1.60000000 -0.000000000000000E+000 -0.000000000000000E+000 -0.335241857653493E-003 -0.000000000000000E+000 -0.000000000000000E+000  0.496060517738966E-003  0.000000000000000E+000  0.000000000000000E+000 -0.335241857653493E-003 -0.000000000000000E+000 -0.000000000000000E+000  0.496060517738966E-003   0.740168387454032E-012  0.261805358198567E-012 -0.890938858157498E-005
      1.68000000 -0.000000000000000E+000 -0.000000000000000E+000 -0.378050936261366E-003 -0.000000000000000E+000 -0.000000000000000E+000  0.535113482598414E-003  0.000000000000000E+000  0.000000000000000E+000 -0.378050936261366E-003 -0.000000000000000E+000 -0.000000000000000E+000  0.535113482598414E-003   0.790422005432655E-012  0.310266810314862E-012 -0.100174738606236E-004
      1.76000000 -0.000000000000000E+000 -0.000000000000000E+000 -0.424067814475823E-003 -0.000000000000000E+000 -0.000000000000000E+000  0.575210977680709E-003  0.000000000000000E+000  0.000000000000000E+000 -0.424067814475823E-003 -0.000000000000000E+000 -0.000000000000000E+000  0.575210977680709E-003   0.833182727796449E-012  0.351617113899315E-012 -0.112040813015102E-004
      1.84000000 -0.000000000000000E+000 -0.000000000000000E+000 -0.473372309693491E-003 -0.000000000000000E+000 -0.000000000000000E+000  0.616306190220851E-003  0.000000000000000E+000  0.000000000000000E+000 -0.473372309693491E-003 -0.000000000000000E+000 -0.000000000000000E+000  0.616306190220851E-003   0.866836289444417E-012  0.384802146864435E-012 -0.124707396726834E-004
      1.92000000 -0.000000000000000E+000 -0.000000000000000E+000 -0.526040404039238E-003 -0.000000000000000E+000 -0.000000000000000E+000  0.658351179321844E-003  0.000000000000000E+000  0.000000000000000E+000 -0.526040404039238E-003 -0.000000000000000E+000 -0.000000000000000E+000  0.658351179321844E-003   0.890015614335875E-012  0.408883024512113E-012 -0.138188755888337E-004
      2.00000000 -0.000000000000000E+000 -0.000000000000000E+000 -0.582144156933028E-003 -0.000000000000000E+000 -0.000000000000000E+000  0.701296911172375E-003  0.000000000000000E+000  0.000000000000000E+000 -0.582144156933028E-003 -0.000000000000000E+000 -0.000000000000000E+000  0.701296911172375E-003   0.902038144247995E-012  0.423159038773991E-012 -0.152498124045810E-004
      2.08000000 -0.000000000000000E+000 -0.000000000000000E+000 -0.641751620537891E-003 -0.000000000000000E+000 -0.000000000000000E+000  0.745093295060785E-003  0.000000000000000E+000  0.000000000000000E+000 -0.641751620537891E-003 -0.000000000000000E+000 -0.000000000000000E+000  0.745093295060785E-003   0.903009780133813E-012  0.427497471508437E-012 -0.167647688094259E-004
      2.16000000 -0.000000000000000E+000 -0.000000000000000E+000 -0.704926758150800E-003 -0.000000000000000E+000 -0.000000000000000E+000  0.789689220161365E-003  0.000000000000000E+000  0.000000000000000E+000 -0.704926758150800E-003 -0.000000000000000E+000 -0.000000000000000E+000  0.789689220161365E-003   0.893450997261794E-012  0.422406756563539E-012 -0.183648571169790E-004
