energy_eV,Re_epsilon,Im_epsilon
2.839999999999999858e+00,-6.074158294608535016e+02,2.627079233290185130e+02
2.850000000000000089e+00,-6.275795910921915493e+02,2.055833345945723920e+02
2.859999999999999876e+00,-6.409964799978494057e+02,1.481263593679657617e+02
2.870000000000000107e+00,-6.481972171062484449e+02,9.135169240092368170e+01
2.879999999999999893e+00,-6.498904683557735780e+02,3.604251954704501060e+01
2.890000000000000124e+00,-6.468861623494447031e+02,-1.728054908788464772e+01
2.899999999999999911e+00,-6.400145629463802379e+02,-6.836748004782282351e+01
2.910000000000000142e+00,-6.300476731251505953e+02,-1.172237504325445201e+02
2.919999999999999929e+00,-6.176292257924490059e+02,-1.640740142504529615e+02
2.930000000000000160e+00,-6.032187217703514079e+02,-2.093079267175524762e+02
2.939999999999999947e+00,-5.870537752859322609e+02,-2.534128832935406024e+02
2.950000000000000178e+00,-5.691335223345031409e+02,-2.968993713071571392e+02
2.959999999999999964e+00,-5.492241577053607671e+02,-3.402251188882545421e+02
2.970000000000000195e+00,-5.268859241301698830e+02,-3.837242302511023695e+02
2.979999999999999982e+00,-5.015192151379068264e+02,-4.275470267990083357e+02
2.990000000000000213e+00,-4.724259962672338133e+02,-4.716154142255334136e+02
3.000000000000000000e+00,-4.388816039338314567e+02,-5.155973424359033288e+02
3.010000000000000231e+00,-4.002112286476591407e+02,-5.589024185344208036e+02
3.020000000000000018e+00,-3.558650795831521236e+02,-6.006990912645168237e+02
3.030000000000000249e+00,-3.054863767528604512e+02,-6.399521740588849070e+02
3.040000000000000036e+00,-2.489669066024041513e+02,-6.754779375916190247e+02
3.050000000000000266e+00,-1.864858555239995042e+02,-7.060126949570262695e+02
3.060000000000000053e+00,-1.185289242119808790e+02,-7.302898178338911066e+02
3.070000000000000284e+00,-4.588622284951926389e+01,-7.471195290484394036e+02
3.080000000000000071e+00,3.037096213462303851e+01,-7.554656543308991559e+02
3.089999999999999858e+00,1.089328746223490612e+02,-7.545137896635739025e+02
3.100000000000000089e+00,1.883103917479411678e+02,-7.437260238605750828e+02
3.109999999999999876e+00,2.669062708938673723e+02,-7.228783923601716879e+02
3.120000000000000107e+00,3.430934434539162794e+02,-6.920785458112226252e+02
3.129999999999999893e+00,4.152948019602679324e+02,-6.517625951824662707e+02
3.140000000000000124e+00,4.820588887490496290e+02,-6.026716319146052001e+02
3.149999999999999911e+00,5.421262712631925069e+02,-5.458099023433165939e+02
3.160000000000000142e+00,5.944821484369585960e+02,-4.823879311256366691e+02
3.169999999999999929e+00,6.383918136951798488e+02,-4.137549430779494060e+02
3.180000000000000160e+00,6.734169192940684070e+02,-3.413256513422606986e+02
3.189999999999999947e+00,6.994119438005432130e+02,-2.665068123166343526e+02
3.200000000000000178e+00,7.165017501130977280e+02,-1.906288733269272200e+02
3.209999999999999964e+00,7.250425251438693977e+02,-1.148875666341120478e+02
3.220000000000000195e+00,7.255696106063061279e+02,-4.029947119725066784e+01
3.229999999999999982e+00,7.187366781202922539e+02,3.232556416432747426e+01
3.240000000000000213e+00,7.052513025427739422e+02,1.023935805510584629e+02
3.250000000000000000e+00,6.858122019739761299e+02,1.695171439470329631e+02
3.260000000000000231e+00,6.610532265591324403e+02,2.334887975396033539e+02
3.270000000000000018e+00,6.314986055515156522e+02,2.942400178301529650e+02
3.280000000000000249e+00,5.975330457683239729e+02,3.517894997744218131e+02
3.290000000000000036e+00,5.593890821552503212e+02,4.061854447456729531e+02
3.300000000000000266e+00,5.171527003525984583e+02,4.574470196578667469e+02
3.310000000000000053e+00,4.707867834130468623e+02,5.055102578921474787e+02
3.320000000000000284e+00,4.201704882477381489e+02,5.501833727668569054e+02
3.330000000000000071e+00,3.651513390115216566e+02,5.911157711974243512e+02
3.339999999999999858e+00,3.056057328915951530e+02,6.277840356399595976e+02
3.350000000000000089e+00,2.415027714502186598e+02,6.594968576383270147e+02
3.359999999999999876e+00,1.729659191037708013e+02,6.854194471387496606e+02
3.370000000000000107e+00,1.003269848829561965e+02,7.046164123663198779e+02
3.379999999999999893e+00,2.416733111870372142e+01,7.161106157594854267e+02
3.390000000000000124e+00,-5.465798933457163145e+01,7.189541709708908002e+02
3.399999999999999911e+00,-1.350163277231000336e+02,7.123066538600249942e+02
3.410000000000000142e+00,-2.155155233667462937e+02,6.955148401570785381e+02
3.419999999999999929e+00,-2.945441616427490317e+02,6.681879153742710287e+02
3.430000000000000160e+00,-3.703325561936267150e+02,6.302621632622857533e+02
3.439999999999999947e+00,-4.410314239616585610e+02,5.820496329889904246e+02
