itt,time_au,time_as,para_z,dia_z,total_z
295,5.9000000000,142.7141752638,-1.725411000000e-04,6.063313000000e-05,-1.119080000000e-04
296,5.9200000000,143.1979521291,-1.753435000000e-04,6.063313000000e-05,-1.147104000000e-04
297,5.9400000000,143.6817289944,-1.781230000000e-04,6.063313000000e-05,-1.174899000000e-04
298,5.9600000000,144.1655058597,-1.808792000000e-04,6.063313000000e-05,-1.202461000000e-04
299,5.9800000000,144.6492827250,-1.836117000000e-04,6.063313000000e-05,-1.229786000000e-04
300,6.0000000000,145.1330595903,-1.863201000000e-04,6.063313000000e-05,-1.256870000000e-04
301,6.0200000000,145.6168364556,-1.890041000000e-04,6.063313000000e-05,-1.283710000000e-04
302,6.0400000000,146.1006133209,-1.916633000000e-04,6.063313000000e-05,-1.310302000000e-04
303,6.0600000000,146.5843901862,-1.942972000000e-04,6.063313000000e-05,-1.336641000000e-04
304,6.0800000000,147.0681670515,-1.969055000000e-04,6.063313000000e-05,-1.362723000000e-04
305,6.1000000000,147.5519439168,-1.994877000000e-04,6.063313000000e-05,-1.388545000000e-04
306,6.1200000000,148.0357207821,-2.020433000000e-04,6.063313000000e-05,-1.414102000000e-04
307,6.1400000000,148.5194976474,-2.045721000000e-04,6.063313000000e-05,-1.439390000000e-04
308,6.1600000000,149.0032745127,-2.070735000000e-04,6.063313000000e-05,-1.464403000000e-04
309,6.1800000000,149.4870513780,-2.095470000000e-04,6.063313000000e-05,-1.489139000000e-04
310,6.2000000000,149.9708282433,-2.119923000000e-04,6.063313000000e-05,-1.513591000000e-04
311,6.2200000000,150.4546051086,-2.144088000000e-04,6.063313000000e-05,-1.537757000000e-04
312,6.2400000000,150.9383819739,-2.167961000000e-04,6.063313000000e-05,-1.561630000000e-04
313,6.2600000000,151.4221588392,-2.191537000000e-04,6.063313000000e-05,-1.585206000000e-04
314,6.2800000000,151.9059357045,-2.214811000000e-04,6.063313000000e-05,-1.608480000000e-04
315,6.3000000000,152.3897125698,-2.237778000000e-04,6.063313000000e-05,-1.631447000000e-04
316,6.3200000000,152.8734894351,-2.260434000000e-04,6.063313000000e-05,-1.654102000000e-04
317,6.3400000000,153.3572663004,-2.282772000000e-04,6.063313000000e-05,-1.676441000000e-04
318,6.3600000000,153.8410431657,-2.304788000000e-04,6.063313000000e-05,-1.698457000000e-04
319,6.3800000000,154.3248200310,-2.326477000000e-04,6.063313000000e-05,-1.720146000000e-04
320,6.4000000000,154.8085968963,-2.347833000000e-04,6.063313000000e-05,-1.741502000000e-04
321,6.4200000000,155.2923737616,-2.368851000000e-04,6.063313000000e-05,-1.762519000000e-04
322,6.4400000000,155.7761506269,-2.389525000000e-04,6.063313000000e-05,-1.783194000000e-04
323,6.4600000000,156.2599274922,-2.409850000000e-04,6.063313000000e-05,-1.803519000000e-04
324,6.4800000000,156.7437043575,-2.429820000000e-04,6.063313000000e-05,-1.823489000000e-04
325,6.5000000000,157.2274812228,-2.449430000000e-04,6.063313000000e-05,-1.843099000000e-04
326,6.5200000000,157.7112580881,-2.468674000000e-04,6.063313000000e-05,-1.862343000000e-04
327,6.5400000000,158.1950349534,-2.487545000000e-04,6.063313000000e-05,-1.881214000000e-04
328,6.5600000000,158.6788118187,-2.506039000000e-04,6.063313000000e-05,-1.899708000000e-04
329,6.5800000000,159.1625886840,-2.524149000000e-04,6.063313000000e-05,-1.917817000000e-04
330,6.6000000000,159.6463655493,-2.541868000000e-04,6.063313000000e-05,-1.935537000000e-04
331,6.6200000000,160.1301424146,-2.559192000000e-04,6.063313000000e-05,-1.952861000000e-04
332,6.6400000000,160.6139192799,-2.576114000000e-04,6.063313000000e-05,-1.969782000000e-04
333,6.6600000000,161.0976961452,-2.592627000000e-04,6.063313000000e-05,-1.986296000000e-04
334,6.6800000000,161.5814730105,-2.608726000000e-04,6.063313000000e-05,-2.002394000000e-04
335,6.7000000000,162.0652498758,-2.624404000000e-04,6.063313000000e-05,-2.018072000000e-04
336,6.7200000000,162.5490267411,-2.639655000000e-04,6.063313000000e-05,-2.033323000000e-04
337,6.7400000000,163.0328036064,-2.654472000000e-04,6.063313000000e-05,-2.048140000000e-04
338,6.7600000000,163.5165804717,-2.668849000000e-04,6.063313000000e-05,-2.062518000000e-04
339,6.7800000000,164.0003573370,-2.682780000000e-04,6.063313000000e-05,-2.076449000000e-04
340,6.8000000000,164.4841342023,-2.696258000000e-04,6.063313000000e-05,-2.089927000000e-04
341,6.8200000000,164.9679110676,-2.709277000000e-04,6.063313000000e-05,-2.102946000000e-04
342,6.8400000000,165.4516879329,-2.721830000000e-04,6.063313000000e-05,-2.115499000000e-04
343,6.8600000000,165.9354647982,-2.733911000000e-04,6.063313000000e-05,-2.127579000000e-04
344,6.8800000000,166.4192416635,-2.745512000000e-04,6.063313000000e-05,-2.139181000000e-04
345,6.9000000000,166.9030185288,-2.756629000000e-04,6.063313000000e-05,-2.150297000000e-04
346,6.9200000000,167.3867953941,-2.767253000000e-04,6.063313000000e-05,-2.160922000000e-04
347,6.9400000000,167.8705722594,-2.777379000000e-04,6.063313000000e-05,-2.171048000000e-04
348,6.9600000000,168.3543491247,-2.787000000000e-04,6.063313000000e-05,-2.180669000000e-04
349,6.9800000000,168.8381259900,-2.796110000000e-04,6.063313000000e-05,-2.189778000000e-04
350,7.0000000000,169.3219028554,-2.804701000000e-04,6.063313000000e-05,-2.198370000000e-04
351,7.0200000000,169.8056797207,-2.812769000000e-04,6.063313000000e-05,-2.206438000000e-04
352,7.0400000000,170.2894565860,-2.820306000000e-04,6.063313000000e-05,-2.213975000000e-04
353,7.0600000000,170.7732334513,-2.827306000000e-04,6.063313000000e-05,-2.220975000000e-04
354,7.0800000000,171.2570103166,-2.833764000000e-04,6.063313000000e-05,-2.227432000000e-04
355,7.1000000000,171.7407871819,-2.839672000000e-04,6.063313000000e-05,-2.233341000000e-04
356,7.1200000000,172.2245640472,-2.845025000000e-04,6.063313000000e-05,-2.238694000000e-04
357,7.1400000000,172.7083409125,-2.849817000000e-04,6.063313000000e-05,-2.243486000000e-04
358,7.1600000000,173.1921177778,-2.854043000000e-04,6.063313000000e-05,-2.247711000000e-04
359,7.1800000000,173.6758946431,-2.857695000000e-04,6.063313000000e-05,-2.251364000000e-04
360,7.2000000000,174.1596715084,-2.860770000000e-04,6.063313000000e-05,-2.254438000000e-04
361,7.2200000000,174.6434483737,-2.863261000000e-04,6.063313000000e-05,-2.256929000000e-04
362,7.2400000000,175.1272252390,-2.865163000000e-04,6.063313000000e-05,-2.258831000000e-04
363,7.2600000000,175.6110021043,-2.866471000000e-04,6.063313000000e-05,-2.260139000000e-04
364,7.2800000000,176.0947789696,-2.867180000000e-04,6.063313000000e-05,-2.260848000000e-04
365,7.3000000000,176.5785558349,-2.867285000000e-04,6.063313000000e-05,-2.260954000000e-04
366,7.3200000000,177.0623327002,-2.866782000000e-04,6.063313000000e-05,-2.260451000000e-04
367,7.3400000000,177.5461095655,-2.865667000000e-04,6.063313000000e-05,-2.259335000000e-04
368,7.3600000000,178.0298864308,-2.863934000000e-04,6.063313000000e-05,-2.257603000000e-04
369,7.3800000000,178.5136632961,-2.861581000000e-04,6.063313000000e-05,-2.255250000000e-04
370,7.4000000000,178.9974401614,-2.858603000000e-04,6.063313000000e-05,-2.252272000000e-04
371,7.4200000000,179.4812170267,-2.854998000000e-04,6.063313000000e-05,-2.248667000000e-04
372,7.4400000000,179.9649938920,-2.850761000000e-04,6.063313000000e-05,-2.244430000000e-04
373,7.4600000000,180.4487707573,-2.845891000000e-04,6.063313000000e-05,-2.239559000000e-04
374,7.4800000000,180.9325476226,-2.840384000000e-04,6.063313000000e-05,-2.234052000000e-04
375,7.5000000000,181.4163244879,-2.834238000000e-04,6.063313000000e-05,-2.227906000000e-04
376,7.5200000000,181.9001013532,-2.827451000000e-04,6.063313000000e-05,-2.221119000000e-04
377,7.5400000000,182.3838782185,-2.820021000000e-04,6.063313000000e-05,-2.213689000000e-04
378,7.5600000000,182.8676550838,-2.811947000000e-04,6.063313000000e-05,-2.205616000000e-04
379,7.5800000000,183.3514319491,-2.803228000000e-04,6.063313000000e-05,-2.196897000000e-04
380,7.6000000000,183.8352088144,-2.793863000000e-04,6.063313000000e-05,-2.187532000000e-04
381,7.6200000000,184.3189856797,-2.783852000000e-04,6.063313000000e-05,-2.177521000000e-04
382,7.6400000000,184.8027625450,-2.773195000000e-04,6.063313000000e-05,-2.166864000000e-04
383,7.6600000000,185.2865394103,-2.761892000000e-04,6.063313000000e-05,-2.155561000000e-04
384,7.6800000000,185.7703162756,-2.749944000000e-04,6.063313000000e-05,-2.143613000000e-04
385,7.7000000000,186.2540931409,-2.737352000000e-04,6.063313000000e-05,-2.131021000000e-04
386,7.7200000000,186.7378700062,-2.724118000000e-04,6.063313000000e-05,-2.117787000000e-04
387,7.7400000000,187.2216468715,-2.710243000000e-04,6.063313000000e-05,-2.103912000000e-04
388,7.7600000000,187.7054237368,-2.695730000000e-04,6.063313000000e-05,-2.089399000000e-04
389,7.7800000000,188.1892006021,-2.680582000000e-04,6.063313000000e-05,-2.074250000000e-04
390,7.8000000000,188.6729774674,-2.664801000000e-04,6.063313000000e-05,-2.058470000000e-04
391,7.8200000000,189.1567543327,-2.648392000000e-04,6.063313000000e-05,-2.042060000000e-04
392,7.8400000000,189.6405311980,-2.631358000000e-04,6.063313000000e-05,-2.025027000000e-04
393,7.8600000000,190.1243080633,-2.613704000000e-04,6.063313000000e-05,-2.007373000000e-04
394,7.8800000000,190.6080849286,-2.595435000000e-04,6.063313000000e-05,-1.989104000000e-04
395,7.9000000000,191.0918617939,-2.576556000000e-04,6.063313000000e-05,-1.970225000000e-04
396,7.9200000000,191.5756386592,-2.557073000000e-04,6.063313000000e-05,-1.950742000000e-04
397,7.9400000000,192.0594155245,-2.536992000000e-04,6.063313000000e-05,-1.930661000000e-04
398,7.9600000000,192.5431923898,-2.516320000000e-04,6.063313000000e-05,-1.909989000000e-04
399,7.9800000000,193.0269692551,-2.495064000000e-04,6.063313000000e-05,-1.888733000000e-04
400,8.0000000000,193.5107461204,-2.473232000000e-04,6.063313000000e-05,-1.866901000000e-04
401,8.0200000000,193.9945229857,-2.450831000000e-04,6.063313000000e-05,-1.844500000000e-04
402,8.0400000000,194.4782998510,-2.427871000000e-04,6.063313000000e-05,-1.821539000000e-04
403,8.0600000000,194.9620767163,-2.404359000000e-04,6.063313000000e-05,-1.798028000000e-04
404,8.0800000000,195.4458535816,-2.380307000000e-04,6.063313000000e-05,-1.773975000000e-04
405,8.1000000000,195.9296304469,-2.355722000000e-04,6.063313000000e-05,-1.749391000000e-04
406,8.1200000000,196.4134073122,-2.330617000000e-04,6.063313000000e-05,-1.724285000000e-04
407,8.1400000000,196.8971841775,-2.305001000000e-04,6.063313000000e-05,-1.698669000000e-04
408,8.1600000000,197.3809610428,-2.278885000000e-04,6.063313000000e-05,-1.672554000000e-04
409,8.1800000000,197.8647379081,-2.252282000000e-04,6.063313000000e-05,-1.645951000000e-04
410,8.2000000000,198.3485147734,-2.225203000000e-04,6.063313000000e-05,-1.618872000000e-04
411,8.2200000000,198.8322916387,-2.197661000000e-04,6.063313000000e-05,-1.591330000000e-04
412,8.2400000000,199.3160685040,-2.169669000000e-04,6.063313000000e-05,-1.563337000000e-04
413,8.2600000000,199.7998453693,-2.141240000000e-04,6.063313000000e-05,-1.534908000000e-04
414,8.2800000000,200.2836222346,-2.112387000000e-04,6.063313000000e-05,-1.506056000000e-04
415,8.3000000000,200.7673990999,-2.083126000000e-04,6.063313000000e-05,-1.476795000000e-04
416,8.3200000000,201.2511759652,-2.053470000000e-04,6.063313000000e-05,-1.447139000000e-04
417,8.3400000000,201.7349528305,-2.023435000000e-04,6.063313000000e-05,-1.417103000000e-04
418,8.3600000000,202.2187296958,-1.993035000000e-04,6.063313000000e-05,-1.386704000000e-04
419,8.3800000000,202.7025065611,-1.962287000000e-04,6.063313000000e-05,-1.355956000000e-04
420,8.4000000000,203.1862834264,-1.931207000000e-04,6.063313000000e-05,-1.324875000000e-04
421,8.4200000000,203.6700602917,-1.899810000000e-04,6.063313000000e-05,-1.293479000000e-04
422,8.4400000000,204.1538371570,-1.868114000000e-04,6.063313000000e-05,-1.261783000000e-04
423,8.4600000000,204.6376140223,-1.836137000000e-04,6.063313000000e-05,-1.229805000000e-04
424,8.4800000000,205.1213908876,-1.803894000000e-04,6.063313000000e-05,-1.197563000000e-04
425,8.5000000000,205.6051677529,-1.771405000000e-04,6.063313000000e-05,-1.165073000000e-04
426,8.5200000000,206.0889446182,-1.738686000000e-04,6.063313000000e-05,-1.132355000000e-04
427,8.5400000000,206.5727214835,-1.705757000000e-04,6.063313000000e-05,-1.099426000000e-04
428,8.5600000000,207.0564983488,-1.672636000000e-04,6.063313000000e-05,-1.066305000000e-04
429,8.5800000000,207.5402752141,-1.639343000000e-04,6.063313000000e-05,-1.033011000000e-04
430,8.6000000000,208.0240520794,-1.605895000000e-04,6.063313000000e-05,-9.995636000000e-05
431,8.6200000000,208.5078289447,-1.572313000000e-04,6.063313000000e-05,-9.659815000000e-05
432,8.6400000000,208.9916058100,-1.538616000000e-04,6.063313000000e-05,-9.322848000000e-05
433,8.6600000000,209.4753826753,-1.504825000000e-04,6.063313000000e-05,-8.984932000000e-05
434,8.6800000000,209.9591595406,-1.470958000000e-04,6.063313000000e-05,-8.646269000000e-05
435,8.7000000000,210.4429364059,-1.437037000000e-04,6.063313000000e-05,-8.307061000000e-05
436,8.7200000000,210.9267132712,-1.403083000000e-04,6.063313000000e-05,-7.967513000000e-05
437,8.7400000000,211.4104901365,-1.369115000000e-04,6.063313000000e-05,-7.627832000000e-05
438,8.7600000000,211.8942670018,-1.335154000000e-04,6.063313000000e-05,-7.288225000000e-05
439,8.7800000000,212.3780438671,-1.301222000000e-04,6.063313000000e-05,-6.948903000000e-05
440,8.8000000000,212.8618207324,-1.267339000000e-04,6.063313000000e-05,-6.610076000000e-05
441,8.8200000000,213.3455975977,-1.233527000000e-04,6.063313000000e-05,-6.271955000000e-05
442,8.8400000000,213.8293744630,-1.199807000000e-04,6.063313000000e-05,-5.934754000000e-05
443,8.8600000000,214.3131513283,-1.166200000000e-04,6.063313000000e-05,-5.598687000000e-05
444,8.8800000000,214.7969281936,-1.132728000000e-04,6.063313000000e-05,-5.263968000000e-05
445,8.9000000000,215.2807050589,-1.099413000000e-04,6.063313000000e-05,-4.930813000000e-05
446,8.9200000000,215.7644819242,-1.066275000000e-04,6.063313000000e-05,-4.599436000000e-05
447,8.9400000000,216.2482587895,-1.033337000000e-04,6.063313000000e-05,-4.270053000000e-05
448,8.9600000000,216.7320356548,-1.000620000000e-04,6.063313000000e-05,-3.942882000000e-05
449,8.9800000000,217.2158125201,-9.681450000000e-05,6.063313000000e-05,-3.618137000000e-05
450,9.0000000000,217.6995893854,-9.359347000000e-05,6.063313000000e-05,-3.296034000000e-05
451,9.0200000000,218.1833662508,-9.040103000000e-05,6.063313000000e-05,-2.976789000000e-05
452,9.0400000000,218.6671431161,-8.723931000000e-05,6.063313000000e-05,-2.660617000000e-05
453,9.0600000000,219.1509199814,-8.411046000000e-05,6.063313000000e-05,-2.347733000000e-05
454,9.0800000000,219.6346968467,-8.101662000000e-05,6.063313000000e-05,-2.038349000000e-05
455,9.1000000000,220.1184737120,-7.795992000000e-05,6.063313000000e-05,-1.732679000000e-05
456,9.1200000000,220.6022505773,-7.494247000000e-05,6.063313000000e-05,-1.430934000000e-05
457,9.1400000000,221.0860274426,-7.196638000000e-05,6.063313000000e-05,-1.133325000000e-05
458,9.1600000000,221.5698043079,-6.903374000000e-05,6.063313000000e-05,-8.400609000000e-06
459,9.1800000000,222.0535811732,-6.614662000000e-05,6.063313000000e-05,-5.513492000000e-06
460,9.2000000000,222.5373580385,-6.330709000000e-05,6.063313000000e-05,-2.673959000000e-06
461,9.2200000000,223.0211349038,-6.051718000000e-05,6.063313000000e-05,1.159498000000e-07
462,9.2400000000,223.5049117691,-5.777892000000e-05,6.063313000000e-05,2.854212000000e-06
463,9.2600000000,223.9886886344,-5.509430000000e-05,6.063313000000e-05,5.538828000000e-06
464,9.2800000000,224.4724654997,-5.246531000000e-05,6.063313000000e-05,8.167819000000e-06
465,9.3000000000,224.9562423650,-4.989390000000e-05,6.063313000000e-05,1.073923000000e-05
466,9.3200000000,225.4400192303,-4.738199000000e-05,6.063313000000e-05,1.325114000000e-05
467,9.3400000000,225.9237960956,-4.493150000000e-05,6.063313000000e-05,1.570163000000e-05
468,9.3600000000,226.4075729609,-4.254428000000e-05,6.063313000000e-05,1.808885000000e-05
469,9.3800000000,226.8913498262,-4.022220000000e-05,6.063313000000e-05,2.041094000000e-05
470,9.4000000000,227.3751266915,-3.796705000000e-05,6.063313000000e-05,2.266608000000e-05
471,9.4200000000,227.8589035568,-3.578062000000e-05,6.063313000000e-05,2.485251000000e-05
472,9.4400000000,228.3426804221,-3.366466000000e-05,6.063313000000e-05,2.696847000000e-05
473,9.4600000000,228.8264572874,-3.162088000000e-05,6.063313000000e-05,2.901225000000e-05
474,9.4800000000,229.3102341527,-2.965096000000e-05,6.063313000000e-05,3.098217000000e-05
475,9.5000000000,229.7940110180,-2.775653000000e-05,6.063313000000e-05,3.287660000000e-05
476,9.5200000000,230.2777878833,-2.593920000000e-05,6.063313000000e-05,3.469394000000e-05
477,9.5400000000,230.7615647486,-2.420051000000e-05,6.063313000000e-05,3.643262000000e-05
478,9.5600000000,231.2453416139,-2.254200000000e-05,6.063313000000e-05,3.809113000000e-05
479,9.5800000000,231.7291184792,-2.096514000000e-05,6.063313000000e-05,3.966799000000e-05
480,9.6000000000,232.2128953445,-1.947136000000e-05,6.063313000000e-05,4.116177000000e-05
481,9.6200000000,232.6966722098,-1.806205000000e-05,6.063313000000e-05,4.257108000000e-05
482,9.6400000000,233.1804490751,-1.673855000000e-05,6.063313000000e-05,4.389458000000e-05
483,9.6600000000,233.6642259404,-1.550216000000e-05,6.063313000000e-05,4.513097000000e-05
484,9.6800000000,234.1480028057,-1.435413000000e-05,6.063313000000e-05,4.627900000000e-05
485,9.7000000000,234.6317796710,-1.329565000000e-05,6.063313000000e-05,4.733748000000e-05
486,9.7200000000,235.1155565363,-1.232788000000e-05,6.063313000000e-05,4.830526000000e-05
487,9.7400000000,235.5993334016,-1.145191000000e-05,6.063313000000e-05,4.918122000000e-05
488,9.7600000000,236.0831102669,-1.066880000000e-05,6.063313000000e-05,4.996433000000e-05
489,9.7800000000,236.5668871322,-9.979535000000e-06,6.063313000000e-05,5.065360000000e-05
490,9.8000000000,237.0506639975,-9.385066000000e-06,6.063313000000e-05,5.124807000000e-05
491,9.8200000000,237.5344408628,-8.886280000000e-06,6.063313000000e-05,5.174685000000e-05
492,9.8400000000,238.0182177281,-8.484013000000e-06,6.063313000000e-05,5.214912000000e-05
493,9.8600000000,238.5019945934,-8.179045000000e-06,6.063313000000e-05,5.245409000000e-05
494,9.8800000000,238.9857714587,-7.972101000000e-06,6.063313000000e-05,5.266103000000e-05
495,9.9000000000,239.4695483240,-7.863850000000e-06,6.063313000000e-05,5.276928000000e-05
496,9.9200000000,239.9533251893,-7.854902000000e-06,6.063313000000e-05,5.277823000000e-05
497,9.9400000000,240.4371020546,-7.945813000000e-06,6.063313000000e-05,5.268732000000e-05
498,9.9600000000,240.9208789199,-8.137081000000e-06,6.063313000000e-05,5.249605000000e-05
499,9.9800000000,241.4046557852,-8.429142000000e-06,6.063313000000e-05,5.220399000000e-05
500,10.0000000000,241.8884326505,-8.822379000000e-06,6.063313000000e-05,5.181075000000e-05
501,10.0200000000,242.3722095158,-9.317114000000e-06,6.063313000000e-05,5.131602000000e-05
